index,EXPNUM,NITE,EXPTIME,BAND,OBJECT,T_EFF
279,691553,20171027,90.0,z,DES survey hex -50-450 tiling 9,1.022
280,692331,20171029,90.0,z,DES survey hex 151-278 tiling 7,1.023
281,693145,20171031,90.0,z,DES survey hex 291-653 tiling 7,1.023
282,692296,20171029,90.0,z,DES survey hex -441-420 tiling 9,1.025
283,692994,20171031,90.0,z,DES survey hex -213-562 tiling 9,1.025
284,675271,20170906,90.0,z,DES survey hex 525-481 tiling 7,1.026
285,689600,20171021,90.0,z,DES survey hex -379-410 tiling 9,1.026
286,686487,20171012,90.0,z,DES survey hex -216-603 tiling 8,1.026
287,685822,20171010,90.0,z,DES survey hex 250-349 tiling 7,1.026
288,691196,20171026,90.0,z,DES survey hex 45-582 tiling 8,1.028
289,680667,20170923,90.0,z,DES survey hex -590-562 tiling 9,1.028
290,691214,20171026,90.0,z,DES survey hex 53-369 tiling 8,1.028
291,692355,20171029,90.0,z,DES survey hex 113-359 tiling 8,1.029
292,692354,20171029,90.0,z,DES survey hex 94-349 tiling 8,1.029
293,692987,20171031,90.0,z,DES survey hex -358-491 tiling 9,1.029
294,691188,20171026,90.0,z,DES survey hex 70-613 tiling 8,1.031
295,693137,20171031,90.0,z,DES survey hex 329-390 tiling 8,1.032
296,694371,20171108,90.0,z,DES survey hex 556-511 tiling 8,1.032
297,677395,20170913,90.0,z,DES survey hex 435-14 tiling 7,1.032
298,692298,20171029,90.0,z,DES survey hex -347-461 tiling 9,1.032
299,691922,20171028,90.0,z,DES survey hex -32-511 tiling 8,1.033
300,692301,20171029,90.0,z,DES survey hex -209-461 tiling 9,1.033
301,681966,20170926,90.0,z,DES survey hex -267-14 tiling 8,1.034
302,693054,20171031,90.0,z,DES survey hex 90-430 tiling 8,1.035
303,692001,20171028,90.0,z,DES survey hex -50-613 tiling 9,1.038
304,691934,20171028,90.0,z,DES survey hex -25-532 tiling 9,1.038
305,674332,20170901,90.0,z,DES survey hex -144-410 tiling 8,1.038
306,691915,20171028,90.0,z,DES survey hex -88-491 tiling 9,1.039
307,685823,20171010,90.0,z,DES survey hex 275-379 tiling 7,1.04
308,682101,20170926,90.0,z,DES survey hex 132-4 tiling 8,1.04
310,691200,20171026,90.0,z,DES survey hex 23-552 tiling 8,1.04
311,692021,20171028,90.0,z,DES survey hex 105-582 tiling 7,1.04
312,691192,20171026,90.0,z,DES survey hex 34-623 tiling 8,1.04
313,689003,20171019,90.0,z,DES survey hex 79-552 tiling 8,1.043
314,692988,20171031,90.0,z,DES survey hex -385-481 tiling 9,1.044
315,691930,20171028,90.0,z,DES survey hex -8-562 tiling 9,1.045
316,686481,20171012,90.0,z,DES survey hex -250-613 tiling 8,1.046
317,674333,20170901,90.0,z,DES survey hex -142-430 tiling 8,1.046
318,681910,20170926,90.0,z,DES survey hex -560-552 tiling 9,1.048
319,681543,20170925,90.0,z,DES survey hex -246-592 tiling 7,1.05
320,677377,20170913,90.0,z,DES survey hex 132-65 tiling 8,1.05
321,681988,20170926,90.0,z,DES survey hex -203-14 tiling 8,1.051
322,693053,20171031,90.0,z,DES survey hex 111-440 tiling 8,1.051
323,681988,20170926,90.0,z,DES survey hex -203-14 tiling 8,1.051
324,689609,20171021,90.0,z,DES survey hex -350-440 tiling 9,1.051
325,691195,20171026,90.0,z,DES survey hex 11-592 tiling 8,1.051
326,692402,20171029,90.0,z,DES survey hex 173-369 tiling 8,1.052
327,689776,20171021,90.0,z,DES survey hex 55-349 tiling 9,1.052
328,686451,20171012,90.0,z,DES survey hex -401-400 tiling 8,1.053
329,692330,20171029,90.0,z,DES survey hex 133-288 tiling 7,1.054
330,680711,20170923,90.0,z,DES survey hex -386-572 tiling 7,1.054
331,685798,20171010,90.0,z,DES survey hex 67-440 tiling 7,1.055
332,691974,20171028,90.0,z,DES survey hex 132-166 tiling 7,1.055
333,693117,20171031,90.0,z,DES survey hex 452-166 tiling 8,1.055
334,691176,20171026,90.0,z,DES survey hex 52-14 tiling 8,1.058
