EXPNUM,NITE,EXPTIME,BAND,OBJECT,T_EFF
674335,20170901,90.00000000,z,DES survey hex -251-420 tiling 8,0.94700000
681522,20170925,90.00000000,z,DES survey hex -430-501 tiling 8,0.94700000
683965,20171002,90.00000000,z,DES survey hex 468-176 tiling 8,0.94700000
685821,20171010,90.00000000,z,DES survey hex 209-329 tiling 7,0.94800000
670466,20170821,90.00000000,z,DES survey hex 307+47 tiling 8,0.94800000
691903,20171028,90.00000000,z,DES survey hex -184-592 tiling 9,0.94800000
691959,20171028,90.00000000,z,DES survey hex 6-410 tiling 9,0.94800000
692295,20171029,90.00000000,z,DES survey hex -463-410 tiling 9,0.94900000
690814,20171025,90.00000000,z,DES survey hex -44-14 tiling 8,0.94900000
689749,20171021,90.00000000,z,DES survey hex 355+37 tiling 9,0.94900000
693155,20171031,90.00000000,z,DES survey hex 295-603 tiling 7,0.94900000
674326,20170901,90.00000000,z,DES survey hex -186-410 tiling 9,0.95000000
693152,20171031,90.00000000,z,DES survey hex 253-572 tiling 7,0.95000000
690808,20171025,90.00000000,z,DES survey hex -187+16 tiling 8,0.95100000
693050,20171031,90.00000000,z,DES survey hex 112-400 tiling 7,0.95100000
691940,20171028,90.00000000,z,DES survey hex -83-511 tiling 9,0.95200000
674342,20170901,90.00000000,z,DES survey hex -290-400 tiling 8,0.95200000
689732,20171021,90.00000000,z,DES survey hex 98-227 tiling 9,0.95200000
681981,20170926,90.00000000,z,DES survey hex -187-4 tiling 8,0.95200000
689732,20171021,90.00000000,z,DES survey hex 98-227 tiling 9,0.95200000
693144,20171031,90.00000000,z,DES survey hex 214-653 tiling 9,0.95400000
690819,20171025,90.00000000,z,DES wide hex 20+47 tiling 8,0.95500000
682443,20170927,90.00000000,z,DES survey hex 56-521 tiling 8,0.95500000
692377,20171029,90.00000000,z,DES survey hex 277-75 tiling 8,0.95500000
694698,20171109,90.00000000,z,DES survey hex 379-501 tiling 9,0.95600000
684017,20171002,90.00000000,z,DES survey hex 606-481 tiling 7,0.95600000
677398,20170913,90.00000000,z,DES survey hex 403-55 tiling 7,0.95700000
692406,20171029,90.00000000,z,DES survey hex 153-359 tiling 8,0.95800000
694692,20171109,90.00000000,z,DES survey hex 398-552 tiling 8,0.95800000
691542,20171027,90.00000000,z,DES survey hex 90-430 tiling 7,0.95900000
680408,20170922,90.00000000,z,DES survey hex -484-420 tiling 8,0.95900000
691487,20171027,90.00000000,z,DES survey hex -283-491 tiling 9,0.96000000
681986,20170926,90.00000000,z,DES survey hex -171-14 tiling 8,0.96000000
692986,20171031,90.00000000,z,DES survey hex -380-501 tiling 9,0.96100000
675270,20170906,90.00000000,z,DES survey hex 653-481 tiling 7,0.96100000
692986,20171031,90.00000000,z,DES survey hex -380-501 tiling 9,0.96100000
680436,20170922,90.00000000,z,DES survey hex -483-440 tiling 8,0.96200000
693171,20171031,90.00000000,z,DES survey hex 364-582 tiling 7,0.96200000
692314,20171029,90.00000000,z,DES survey hex -439-440 tiling 9,0.96200000
672802,20170827,90.00000000,z,DES survey hex 212+6 tiling 8,0.96300000
693006,20171031,90.00000000,z,DES survey hex 242-288 tiling 8,0.96300000
692978,20171031,90.00000000,z,DES survey hex -386-572 tiling 9,0.96300000
672802,20170827,90.00000000,z,DES survey hex 212+6 tiling 8,0.96300000
692974,20171031,90.00000000,z,DES survey hex -332-491 tiling 9,0.96300000
690804,20171025,90.00000000,z,DES survey hex -299-14 tiling 8,0.96500000
