EXPNUM,NITE,EXPTIME,BAND,OBJECT,T_EFF
680456,20170922,90.00000000,i,DES survey hex -364-471 tiling 8,1.03300000
689833,20171021,90.00000000,i,DES survey hex 372-542 tiling 8,1.03300000
668719,20170817,90.00000000,i,DES survey hex 329-501 tiling 6,1.03300000
678885,20170917,90.00000000,i,DES survey hex -28-4 tiling 7,1.03300000
689634,20171021,90.00000000,i,DES survey hex -251-4 tiling 9,1.03400000
678781,20170917,90.00000000,i,DES survey hex -582-521 tiling 8,1.03500000
689044,20171019,90.00000000,i,DES survey hex 340-308 tiling 8,1.03600000
672803,20170827,90.00000000,i,DES survey hex 212-14 tiling 9,1.03800000
689815,20171021,90.00000000,i,DES survey hex 275-471 tiling 8,1.03800000
689275,20171020,90.00000000,i,DES survey hex -79-420 tiling 9,1.03900000
692062,20171028,90.00000000,i,DES survey hex 356-4 tiling 8,1.04000000
670474,20170821,90.00000000,i,DES survey hex 244+47 tiling 8,1.04000000
672770,20170827,90.00000000,i,DES survey hex 196+16 tiling 9,1.04100000
687852,20171016,90.00000000,i,DES survey hex -55-430 tiling 9,1.04200000
693201,20171031,90.00000000,i,DES survey hex 497-430 tiling 8,1.04300000
681533,20170925,90.00000000,i,DES survey hex -315-521 tiling 8,1.04300000
687804,20171016,90.00000000,i,DES survey hex -475-562 tiling 9,1.04300000
670407,20170821,90.00000000,i,DES survey hex 39-603 tiling 8,1.04400000
669502,20170819,90.00000000,i,DES wide hex 352-511 tiling 9,1.04500000
668715,20170817,90.00000000,i,DES survey hex 265-521 tiling 6,1.04500000
669504,20170819,90.00000000,i,DES wide hex 360-471 tiling 9,1.04600000
681523,20170925,90.00000000,i,DES survey hex -403-511 tiling 8,1.04600000
668042,20170816,90.00000000,i,DES survey hex -165-420 tiling 8,1.04600000
680447,20170922,90.00000000,i,DES survey hex -436-461 tiling 7,1.04600000
692047,20171028,90.00000000,i,DES survey hex 292-24 tiling 9,1.04600000
668042,20170816,90.00000000,i,DES survey hex -165-420 tiling 8,1.04600000
686492,20171012,90.00000000,i,DES survey hex 4+37 tiling 9,1.04700000
672807,20170827,90.00000000,i,DES survey hex 212+6 tiling 9,1.04800000
